Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
171,-2,.***a,0.7596100609059466,0.22145182602206365,0.002662554614321898,-0.055794560858606096,-0.002405046351699136,-0.008615187869458531,0.8157385943727475,0.7156713172669497,3,0
2055,161,9***g,0.008500808517148604,0.1520511841157768,0.7455814754785888,0.9519708120116929,0.2609677708402425,-0.030449808279034013,0.7286837361590149,-0.037553529451897244,9,0
665,-69,****y,1.2095795062931145,0.16431726854557166,-0.004710753995932204,0.34319303543281665,-0.049160338391601055,-0.007481378364324068,-0.15434674882677202,-0.05532875107529006,3,1
656,1337,1***d,0.2416949374674237,0.040606032450918025,0.9741457804212634,0.7247447895499788,0.1284695709047176,-0.01721480734318792,0.05115013968760685,-0.01432080727583955,7,1
84,225,l***b,0.08214074382466875,0.11886963038193879,-0.016493193389502434,0.16410117172433258,0.04429963167514192,0.9490203629322895,0.5486376043625071,0.4035516357877507,7,0
1564,1515,1***e,0.6749797918721746,0.27199343067704373,0.9023749690299633,0.27999195778658326,-0.011734132277242288,0.9506071886965101,0.2618812764615704,0.01712541230492389,9,1
1529,1531,k***7,0.08983903953317793,0.5333653617728744,0.8175393753811833,0.20076838393067137,0.39674433916313256,0.9463907335034356,0.9584345932210228,0.7218517305790166,1,0
207,418,2***l,1.2269985554615515,0.11793567273316041,-0.014256932804597423,0.7996269583807822,0.22318162033274525,0.021841166485994292,0.6150151585116608,-0.06140487064355647,5,0
495,1803,k***4,0.04118349969463813,0.277473027003193,0.37450575163700206,1.0632682619284186,0.3699378539688557,0.003156763083889294,0.2885993206479093,-0.03502011968395626,3,0
1229,1921,e***g,0.1424679657539901,0.11381440933957593,0.9391619400036688,0.8870347026523628,0.04169162363334919,0.9425706014807681,0.5882298038080739,0.031398116313481945,1,1
1488,530,p***_,0.7060619142547566,0.20738946393413749,1.0015768605419395,0.010926125877333829,0.3828585472957818,0.041728175704460885,0.0796610125618413,-0.031172760293948238,5,1
1846,1361,h***u,0.03270548667198716,0.08096692119576335,0.0014059722103272423,0.18156446130552456,0.11374578128753715,-0.03247525261194052,0.980290557346741,-0.027478736340068075,7,1
1139,2284,o***_,0.18198961831303404,0.09918976867980232,0.5258155389403598,0.0965932074988699,0.2188867197928842,0.9755522317868406,0.43773698879732087,-0.004337117600172061,1,1
1967,722,.***a,0.12034796983786766,0.11737917770466835,-0.02226047644080774,-0.007151628751929033,0.07553078073975403,0.4967477982984154,0.05592327488281289,0.00892058682921109,7,1
3828,217,-***r,0.038984948955838955,0.32317079995454046,-0.018861965055827587,0.48420943713929865,0.010977884307360901,0.016676935156030127,0.6012032847301081,1.1590580034689006,5,1
4629,1917,t***u,0.9865739747365165,0.01251610807405839,0.533892431689745,0.24744371643876417,0.4041162138676861,-0.01929835589891362,0.7924461612478613,0.04920099491314058,1,0
4037,2091,j***j,0.20970398844251298,0.6677432252885134,-0.008787528432051394,0.3663069877695191,0.19306098708326697,0.04215394886335461,0.11557477703968058,0.0151309825336192,7,1
4177,1577,8***8,0.4934919750644724,0.008887281296002997,-0.008651254510190947,0.3405417870846287,0.005855738353838075,0.02447268621251835,0.02025744572654509,0.46534862393340826,7,0
4367,435,1***2,0.34641443025695484,0.004200337217792102,0.8940448952606855,-0.04012170419537166,0.042192228078460375,0.059314771058267456,0.9974839349433702,0.05379867842744753,13,1
4729,771,e***f,0.21459178415297112,0.15696013085939042,0.4678333083043654,0.9247850352956332,0.02005540914829985,0.7061725575137913,0.9603254119842782,1.0247054732885146,3,0
4060,253,w***n,0.09511094454362892,0.06703961671209299,0.5484316275007728,0.08149213743573172,0.43735877888661734,0.7219302316402278,0.8877368014693441,0.010075563138441147,3,0
4280,2417,e***a,0.5384680517560488,0.02834338153444774,0.9094181542000465,0.8688003901200478,0.10705840050449791,1.0347002137986425,0.8398153173640015,0.9564377709422599,11,0
3336,2413,6***o,0.1267801742535416,0.05522339610874433,-0.0053410629653319695,0.390296012935099,0.32572462960597715,0.5911900698923317,0.7840045518835742,0.9292043170709431,1,0
4757,1139,c***c,0.30858650238828444,0.17806984369264772,0.4340088322238592,0.27040595599884676,0.03860322948981023,-0.0023500395919634665,1.0556905250402875,0.010525547189219284,1,0
4541,1800,7***9,1.009574808988865,0.19482432120086055,0.9513278698623421,0.8444075731848151,0.3327238906034519,-0.039428563886658906,0.40983206526366694,0.7913556208616817,3,0
2922,2243,p***t,0.12902666305067922,0.446560500559151,-0.007307260377672415,0.21509472565892934,0.028708366239496914,-0.014046109804511943,0.49518119564059104,0.9518828295793417,3,0
4709,824,t***n,0.13497501098204062,0.07178797264154309,0.5268738738987822,0.2730665464801695,0.5130681313581827,0.02937790081555162,0.5974352960483991,-0.02977772028010099,13,0
3801,776,7***l,0.28265467825766455,0.21678748147954602,0.5320906162971246,0.9347891724059795,0.7115651304368031,0.9805379837285346,0.0488473541653999,1.083769299262969,1,1
4663,-164,4***c,0.44314255809083286,0.12271648632059706,-0.007579609234280665,0.20680762875348174,0.2701342413749478,0.03846555985177158,0.5365054098345978,-0.014769441845966198,3,0
5633,2383,-***s,-0.0039362677657751866,0.5246376869049285,0.6236329075823358,-0.039722741733561634,0.0986266232258849,0.48723032666936356,0.6915710279443408,0.899317838785711,0,1
7091,471,h***r,-0.004635172221256489,0.11474588533126526,0.8673311707271121,0.831751272931955,0.49653896597792246,1.0423214934161027,0.24438540448002566,0.8390530730556385,3,1
5044,85,s***p,0.1890393452976759,0.21156140896914877,-0.01455899334409103,0.29724193217924255,0.16401387336966247,-0.00166600285625724,-0.03156725600790859,1.025705787006289,5,0
6012,1265,_***h,0.08478034847549382,0.047680612633978756,0.45266696480001645,0.3267465605692148,-0.00885964155880255,0.01131983579331694,0.5608613478773986,0.70210741505537,3,1
5070,640,7***r,0.041615206087341816,0.6150277701321859,-0.025895179956030186,0.37067045923125386,0.016571701539987785,0.5510033068330132,0.4108060834097191,0.04897282156294144,14,0
5133,1656,8***g,0.16694445342122277,0.09715891610203861,-0.02552353194659842,0.38142226235881127,0.12001875527158082,0.9759898527292981,0.010641052750531614,0.761087543493148,8,0
6122,1250,8***g,0.30051171426331613,0.029943423658918777,0.8497398177912023,0.02421035624910996,0.13173440278902238,-0.005173873433776821,-0.004359531784906161,0.8378680800850316,13,0
5083,2243,i***f,0.3379033284665707,0.16452974142978666,-0.008470185715979467,0.2094504660678631,0.26274944570514047,0.0356944485673323,0.36011213758091465,-0.014870846853880987,7,1
5677,1087,p***d,-0.015783438585603705,0.03435847312545825,-0.029627470975898258,0.0534874552037973,0.6050543928454774,0.03274694838077982,0.5263674786529352,0.8540637164542341,1,0
6561,519,e***2,-0.015011985597370759,0.06367007448411327,-0.013404649764516557,0.8097128564205114,0.2829884212714903,0.05457838326568319,0.1024493976290154,0.84809260168337,10,0
6503,696,u***4,0.4471209968822304,0.03510719175222348,0.33533285263266743,0.8131545200562785,-0.0074220773544702,0.6582064852188039,0.8633032685591965,0.8989639118778677,3,0
5838,1886,8***n,-0.00723104910330279,0.14453575845782482,-0.007933017612036256,0.2692524779983628,0.1422259959040787,-0.01221419377345784,-0.018848519248566398,1.0136004482737624,7,0
6880,1603,9***8,0.09457178179235397,0.12719158710982173,-0.019868832419526472,0.7458590731513732,0.0181777656108754,0.034335347981070845,-0.06645111774195021,0.7956900368024986,5,0
7887,2089,l***1,0.09710085384076267,0.028264330934520458,0.012117124082398605,0.052489400178388546,0.6121383680098511,1.0026854353284422,0.528163961557966,0.01752493159059726,13,0
7947,601,o***f,0.4943912829127311,0.11617988177130682,-0.017996758112644975,-0.027235547165950225,0.23575754265327858,0.035077007780023,0.4031432644698376,0.8377843741938782,5,0
7615,536,a***d,1.0315404173555014,0.5283847707837289,0.01612322562424408,0.8481139208291854,0.47188295767198163,0.031232237066211695,0.40986655540606476,0.7697104850179369,7,0
7786,264,t***1,0.3709022816729257,0.13247392849432996,-0.018004837423585825,0.029783929505300115,0.35234488630259425,-0.02670987720828838,0.0106084521035609,0.8729966534586672,11,0
7195,491,9***5,0.5157268566189006,0.2752203878506757,-0.019079470766750577,0.015287868456102194,0.0064477606280348276,1.014473883634273,0.05090075781968636,1.1567176019381298,7,0
7891,979,e***m,0.07221134291129247,0.1345535558944919,-0.014152246058386973,-0.04412955617281831,0.4229423414930425,0.5300029751860262,0.2942318675024241,0.8831464705702896,4,0
8046,579,-***e,1.183174752005272,0.025041058384320823,-0.0007436454478425539,-0.049986251995983035,0.023322245194119764,1.0162682530462899,0.42866687635856693,-0.009203225646352406,11,0
7544,560,0***_,0.24384160056335089,0.03714746485074663,-0.011035952862231564,0.0690786258822736,0.542410035600488,0.05518150983064877,0.9669935100776355,0.04960544163346354,3,1
7109,853,u***l,0.007472680139075521,0.039194209943265806,5.478628438042431e-05,-0.10601281898619841,0.023937637620931682,0.9596507156144879,0.39384411310831313,-0.02816114692343247,6,0
9004,-35,r***4,0.08167151751218507,0.193815626606485,-0.012229607585116336,0.9456787435532024,0.32127597562128907,1.0207368502541831,0.5436982471856872,1.0828622247218027,4,0
8305,1535,s***s,0.08633734166117157,0.32233058445868146,0.35626055303370213,0.42347267782684084,0.25036460135036986,-0.02522251178509965,0.2393004110039976,1.0280953164675237,7,0
7683,1414,u***e,0.14659925976166047,-0.002194232108996025,-0.014113854349553404,-0.0444474982400711,0.8026907933564571,1.0472336632309867,0.2712411809569554,0.018011424450751035,5,1
8058,697,a***-,0.38200253206899526,0.29032670822840445,-0.0200039378854302,0.7432912792956375,0.4862592375469835,1.0135596283764399,0.05134243661197843,0.016933542876725143,1,0
8253,124,i***5,0.04405820612242138,0.06450400626469932,0.4039234508439102,0.8295563151918169,0.27566186892756384,0.05652766794547024,0.20421194360751366,0.045895306877452316,3,0
11591,1381,d***g,0.05615005935426798,0.7913712802258279,-0.009116951023759416,0.9863341516018883,0.07137064181027344,0.04082475975864952,0.9287219320649198,0.03510192419085728,9,0
10756,256,s***z,0.0019733739970880515,0.07681597172463227,1.1179159190744477,1.066436973190286,0.4588830599777308,1.0136556079494519,0.24655619199098655,0.5222390565747226,1,0
10759,1683,3***2,0.37629813806773926,0.42099755218453516,0.42917674413116824,0.49972222333252314,0.5885169078019312,0.9890299238815069,0.07918334247676616,0.04425510539183458,3,0
11397,1617,a***n,0.017462197643331262,0.13732768935235193,0.444159001079543,0.11386563337894604,0.036102360298728334,-0.03996071167883429,0.9684343061373152,0.41883782768694344,10,0
9838,1629,q***n,0.012200209775033388,0.07193010495789406,-0.0168349830888135,0.04837151039385637,-0.017688370431286016,0.7613538782465269,0.0038428202562972337,0.6151104640554023,3,0
10452,1308,t***8,0.019240090459933995,0.05183752036028741,0.004322906764866762,0.9272768995743887,0.5684038710853228,0.9932929237100427,0.9645593910548221,0.9268964202214892,3,0
10201,960,e***r,0.10212777878290363,0.14782445937998762,1.081689686561837,0.49162626540788973,0.5414128557228661,0.027171352314966445,0.9331787884035593,0.6921620740057906,7,0
11936,174,p***p,0.03615052327718875,0.3385614097528255,0.46978257515483485,0.1273198570170309,0.46444999750409854,0.06353799935535584,0.6885287156614597,-0.0014335278293634908,7,0
10601,107,b***0,0.2981047958450043,0.361900904645061,-0.006114472136979118,0.15684916560483902,-0.02280709403429198,0.8461262023726555,0.9605292849837763,0.004557878546628917,10,0
11771,386,0***w,0.28629000716015396,0.776795286616949,0.853917258855556,0.5112232697823864,-0.017173648697109814,0.01908699084482374,0.9396868419600735,0.004240275775866475,7,0
11512,2065,7***d,0.1928048696448278,0.04009498308688176,1.0964016742646587,0.8643749350884001,0.6516328789368153,0.9814145719502819,1.0742750695990027,1.0529225054087816,11,1
11793,1785,c***a,0.04244332094426792,0.08403199378674672,-0.008652522455496973,1.0215466694429796,0.7628210873320239,1.04952707801539,0.3333013212813224,0.012744889576559292,5,1
11652,960,r***m,0.27497814122846276,0.04131193452267852,-0.013599735082078398,0.67811309166508,0.3052967616252767,1.0433203960597026,0.03197649176703411,0.6385320104866331,3,0
11848,1685,g***r,0.42861165513978533,0.06672988637667243,-0.018732212405077907,0.2695644704921685,-0.021618103973271328,0.051432666337406556,0.05128590205526509,0.03383953982152512,3,1
12562,733,v***a,0.02474600533031869,-0.0008830684760952057,0.015332288714686537,0.12185958108136749,0.04526092075438286,-0.033463890050756506,0.07990498000118673,-0.023966800695688083,7,0
12593,2227,v***2,0.0493944981484854,0.47415324759222255,0.012052095849969451,-0.00039089438433229096,0.7264599122334933,-0.015759766098564897,0.08035446023159136,0.0063092555729458094,10,0
12004,1564,0***i,0.4344745435606766,0.06698432233194573,1.1146957031025575,0.850431552455259,0.7994121329070398,-0.014058407456837,0.07787869905779163,-0.0029629626489581407,12,0
12449,1465,a***i,0.3203480590460511,0.022571004779685655,-0.00236580735587715,-0.006293981682157168,0.48569596840714946,0.014944116753679588,0.1131004183501771,0.014916818433143585,10,0
13762,1386,i***2,0.23887960487169546,0.19148260048193805,1.0441173654985598,-0.039653555757032825,0.4833599258826389,0.9390312891487992,0.08162095734127668,0.719025443067411,9,1
12725,1374,4***o,0.08855375200338447,0.6037675519633632,0.014485770150046061,0.43715958044980185,0.611405211824288,0.5400237987362305,0.8655052143755824,0.012096942432412883,12,0
14286,1544,a***e,0.15254775125634368,0.023674306945620453,1.0957986268707751,-0.022165001706555935,0.4408214325868822,-0.021160455248607067,1.130588960326988,0.5143093248094205,5,0
14154,2422,k***p,0.010296291945514489,0.23952230611081132,-0.016885199064396384,0.8274806165031696,0.038471403488338295,0.7896375506763291,0.03354260097149222,0.7400734777463757,7,0
13135,259,-***o,0.183076538662383,0.07455656917635567,0.006176076357334754,0.41319985839121853,0.029197055013513187,0.9700491790641332,0.1023583540884761,0.0474399748933856,5,0
12858,1335,n***s,0.02466430820733477,0.013428885802539786,-0.0035629592794166717,-0.008314508288998684,0.6409339292123469,0.051264382315096974,0.36477388685209505,0.6013241787197657,1,1
12397,1564,2***a,0.41593251229903344,0.07735263982891875,0.011465002123842024,0.9162837760335643,0.43569365917084724,0.5733774778263847,0.0184257556938889,0.43440628728242947,3,0
13108,1208,9***8,0.02433406500323084,0.06109322685139233,1.0846128215157964,0.05168076322798064,0.49018799269829105,0.6585769440572017,0.9821085230557349,-0.0361269235778031,1,0
14160,1132,z***y,-0.028679458193946794,0.1016658925413153,0.6267576088377622,0.8925554869423487,0.728450854541133,0.8911197619124693,0.8870491219196369,0.008050839981238424,1,0
11637,508,s***s,0.006599511295049876,0.12450875401578215,-0.010509858681931382,0.9858164510965446,0.39523133853437464,0.7675111620663537,0.08666476181422013,0.9997950329491345,7,1
14755,738,y***o,0.3279903391879746,-0.1262498607772189,0.015642082290954852,0.4538718779526582,0.6403383195392044,0.10301633037721276,1.0635822434410667,0.9289290685681066,12,1
14541,979,a***i,-0.19094842023715503,0.14817129486262987,1.0235565076280388,0.8967572770069765,0.26320877539229764,1.066984256154187,0.13336344104980322,1.1976294793962432,7,1
14827,842,s***a,0.5233565261103547,0.25440838695688295,0.9453948441695356,1.2105722663793956,0.3108233391344633,0.09276896337053839,0.019360042784404542,0.8037868400872779,7,0
14783,2285,r***2,0.6509278717459714,0.12871285118460363,0.9477326827085348,0.8660120721175013,0.6517533143960077,0.05365734082086205,0.9295760177389638,0.7521908603187664,1,0
14404,511,s***e,0.14574820313833556,0.045689945016790676,-0.010452181157707883,1.0985676916457086,0.575223948719185,-0.04731310887925222,0.5774573096407364,1.1187410859762412,3,1
14328,775,s***e,0.19234741814843928,0.5658929785540459,0.009781841882027591,0.2695420624844198,0.7191118024585063,-0.044742248198243253,0.6792123292124752,0.007384198164307907,7,0
14783,1042,6***6,0.2387492358394881,0.2882855207475079,0.012013225524515177,0.822365589213998,0.49348604862559264,-0.01506390940910617,1.1045289484866023,0.9058530423328137,7,0
14699,-21,j***s,0.18073261467281992,0.08130756666680938,0.8829642321984449,0.6878440456597107,-0.00620318760312492,-0.09070279068868639,0.6773007670708882,0.5557100742741803,6,1
14596,491,c***l,0.15853692995265056,0.0639126749007862,0.01582964009591353,1.1950187485788144,0.40203681869014707,-0.003651127451346249,0.9830765246842986,1.1063205646243026,11,0
14791,1706,y***e,0.26560445635826313,0.25264497190844093,-0.017605029413075953,0.7583171846636936,0.632964233374942,-0.05586408655292108,-0.08059400304839615,-0.07924587813041437,7,1
14242,1778,0***6,0.24449197481678564,0.5058223898745022,-0.014036648567519627,0.7215250285274947,0.2842980775126553,1.0165475973805465,0.09577709431852194,1.190040026263675,6,0
14288,774,c***3,0.01233424838335357,0.14777234520145863,0.011340334146284424,1.1959463488425313,0.5836147015459165,0.9095155709045101,0.0794160472037182,0.8873062036490821,9,0
14487,426,k***k,0.057620614073650184,0.16506338449013655,0.00594136270079008,0.12703764493306943,-0.10468544445806838,0.8783552006374631,0.8799610021683268,-0.0267307462127948,7,0
14841,2143,s***h,-0.01606634064928676,0.16383316840760961,0.6147501202440153,0.8805977129952967,0.03132816860140473,0.00971817709338526,0.45843531358688006,0.3415683020804329,2,0
